city,district,rooms,area,price
Almaty,Unknown,4,106.0,43000000
Almaty,Unknown,2,52.9,24000000
Almaty,Unknown,2,53.0,35000000
Almaty,Unknown,2,46.0,17700000
Almaty,Unknown,4,60.0,18900000
Almaty,Unknown,2,47.0,9300000
Almaty,Unknown,2,50.0,21000000
Almaty,Unknown,3,60.0,16900000
Almaty,Unknown,2,42.2,11500000
Almaty,Unknown,3,91.4,37200000
Almaty,Unknown,1,38.5,18690000
Almaty,Unknown,2,46.3,14990000
Almaty,Unknown,2,52.0,20200000
Almaty,Unknown,2,50.0,18000000
Almaty,Unknown,3,59.3,21500000
Almaty,Unknown,2,48.0,20000000
Almaty,Unknown,3,58.0,20000000
Almaty,Unknown,2,41.0,15700000
Almaty,Unknown,3,66.3,28200000
Almaty,Unknown,3,60.0,16800000
Almaty,Unknown,2,41.0,16500000
Almaty,Unknown,2,56.1,22500000
Almaty,Unknown,3,77.0,33000000
Almaty,Unknown,1,13.25,4500000
Almaty,Unknown,1,21.0,7800000
Almaty,Unknown,2,48.0,16600000
Almaty,Unknown,3,60.0,32300000
Almaty,Unknown,3,59.0,14900000
Almaty,Unknown,1,31.0,11900000
Almaty,Unknown,3,60.6,21500000
Almaty,Unknown,3,64.5,28500000
Almaty,Unknown,1,20.0,7500000
Almaty,Unknown,1,38.0,13200000
Almaty,Unknown,1,32.0,14700000
Almaty,Unknown,2,43.5,13485000
Almaty,Unknown,3,72.31,24223850
Almaty,Unknown,3,71.0,20500000
Almaty,Unknown,2,54.62,18297700
Almaty,Unknown,2,47.7,12000000
Almaty,Unknown,1,30.5,8500000
Almaty,Unknown,3,70.0,21000000
Almaty,Unknown,2,72.5,29000000
Almaty,Unknown,3,66.8,19800000
Almaty,Unknown,3,56.0,15800000
Almaty,Unknown,4,140.0,50000000
Almaty,Unknown,2,64.0,18560000
Almaty,Unknown,1,38.19,14130300
Almaty,Unknown,3,105.08,51489200
Almaty,Unknown,2,55.1,18183000
Almaty,Unknown,3,88.11,39649500
Almaty,Unknown,3,88.7,38800000
Almaty,Unknown,3,71.37,34971300
Almaty,Unknown,2,59.69,29248100
Almaty,Unknown,3,75.3,20366000
Almaty,Unknown,3,78.5,25000000
Almaty,Unknown,3,72.31,25670050
Almaty,Unknown,2,50.2,17300000
Almaty,Unknown,4,152.82,74881800
Almaty,Микр-н Центральный 39 — Школа № 19,3,63.0,17900000
Almaty,Unknown,3,86.0,35900000
Almaty,Unknown,1,46.7,17746000
Almaty,Unknown,2,68.9,26182000
Almaty,Unknown,3,66.7,25346000
Almaty,Unknown,1,38.0,8000000
Almaty,Unknown,4,151.74,74352600
Almaty,Unknown,1,53.3,20254000
Almaty,Unknown,3,76.3,28994000
Almaty,Unknown,3,58.9,19437000
Almaty,Unknown,1,42.7,16226000
Almaty,Unknown,2,68.9,26182000
Almaty,Unknown,2,40.0,11500000
Almaty,Unknown,2,66.0,29500000
Almaty,Unknown,2,41.3,12000000
Almaty,Unknown,2,62.0,17500000
Almaty,Unknown,2,59.69,25666700
Almaty,Unknown,3,60.0,18000000
Almaty,Unknown,2,53.0,18678000
Almaty,Unknown,2,53.0,18678000
Almaty,Unknown,3,72.31,24223850
Almaty,Unknown,2,36.0,6100000
Almaty,Unknown,1,33.0,10230000
Almaty,Unknown,3,99.9,37962000
Almaty,Unknown,4,107.5,40850000
Almaty,Unknown,3,94.82,46461800
Almaty,Unknown,2,82.0,25500000
Almaty,Unknown,4,152.82,65712600
Almaty,Unknown,2,61.7,30000000
Almaty,Unknown,5,160.0,57000000
Almaty,Unknown,2,63.0,25500000
Almaty,Unknown,2,56.7,21546000
Almaty,Unknown,3,67.0,22110000
Almaty,Unknown,1,46.7,17746000
Almaty,Unknown,2,38.0,12540000
Almaty,Unknown,1,19.0,5500000
Almaty,Unknown,4,103.5,29497500
Almaty,Unknown,4,151.74,65248200
Almaty,Unknown,3,112.46,48357800
Almaty,Unknown,2,70.1,26638000
Almaty,Unknown,3,71.37,30689100
Almaty,Unknown,2,56.95,21641000
Almaty,Unknown,3,88.11,37887300
Almaty,Unknown,4,112.3,33500000
Almaty,Unknown,2,43.39,18657700
Almaty,Unknown,2,43.5,13485000
Almaty,Unknown,2,62.0,20000000
Almaty,Unknown,2,44.0,13640000
Almaty,Unknown,3,100.19,43081700
Almaty,Unknown,3,74.0,15000000
Almaty,Unknown,2,57.0,18000000
Almaty,Unknown,2,75.7,28766000
Almaty,Unknown,3,55.95,18463500
Almaty,Unknown,3,63.0,20160000
Almaty,Unknown,2,35.45,11698500
Almaty,Unknown,2,76.0,28880000
Almaty,Unknown,1,33.1,10923000
Almaty,Unknown,2,76.0,28880000
Almaty,Unknown,1,46.7,17746000
Almaty,Unknown,2,38.85,13497000
Almaty,Unknown,2,76.0,28880000
Almaty,Unknown,2,39.15,12919500
Almaty,Unknown,2,61.4,23332000
Almaty,Unknown,3,99.9,37962000
Almaty,Unknown,1,34.1,12804000
Almaty,Unknown,2,43.0,8800000
Almaty,Unknown,1,33.4,11022000
Almaty,Unknown,3,105.08,45184400
Almaty,Unknown,3,66.8,28724000
Almaty,Unknown,1,38.0,12160000
Almaty,Unknown,2,56.3,21394000
Almaty,Unknown,3,65.5,19650000
Almaty,Unknown,3,69.83,30026900
Almaty,Unknown,1,34.1,11500000
Almaty,Unknown,3,94.82,40772600
Almaty,Unknown,2,60.0,16500000
Almaty,Unknown,2,50.0,13800000
Almaty,Unknown,3,60.0,15600000
Almaty,Unknown,2,55.0,19000000
Almaty,Unknown,2,46.0,17500000
Almaty,Unknown,2,45.7,13500000
Almaty,Unknown,1,38.0,18000000
Almaty,Unknown,4,105.0,29500000
Almaty,Unknown,3,100.0,26500000
Almaty,Unknown,4,120.0,55000000
Almaty,Unknown,1,36.0,10800000
Almaty,Unknown,2,61.49,20291700
Almaty,Unknown,2,50.45,16648500
Almaty,Unknown,2,63.39,20918700
Almaty,Unknown,1,43.05,14206500
Almaty,Unknown,2,77.61,25611300
Almaty,Unknown,1,42.0,12000000
Almaty,Unknown,2,51.3,16000000
Almaty,Unknown,1,45.5,19500000
Almaty,Unknown,2,58.0,25500000
Almaty,Unknown,3,103.5,32000000
Almaty,Unknown,2,45.2,12500000
Almaty,Unknown,2,117.0,33000000
Almaty,Unknown,2,54.2,16900000
Almaty,Unknown,2,70.0,22500000
Almaty,Unknown,2,56.8,17900000
Almaty,Unknown,3,77.0,35000000
Almaty,Unknown,4,120.3,46000000
Almaty,Unknown,2,45.09,22500000
Almaty,Unknown,2,44.0,22500000
Almaty,Unknown,3,70.0,22000000
Almaty,Unknown,2,65.8,35000000
Almaty,Unknown,2,62.0,22000000
Almaty,Unknown,3,57.0,13930000
Almaty,Unknown,2,50.0,11000000
Almaty,Unknown,3,113.0,65000000
Almaty,Unknown,3,107.7,65000000
Almaty,Unknown,3,62.8,21000000
Almaty,Unknown,4,82.0,24000000
Almaty,Unknown,3,130.6,49900000
Almaty,Unknown,2,51.5,14560000
Almaty,Unknown,1,39.2,17000000
Almaty,Unknown,2,61.52,17840000
Almaty,Unknown,5,132.0,53000000
Almaty,Unknown,2,44.0,18500000
Almaty,Unknown,3,60.0,12700000
Almaty,Unknown,3,76.0,25800000
Almaty,Unknown,2,50.6,16192000
Almaty,Unknown,3,70.0,21000000
Almaty,Unknown,2,44.0,19400000
Almaty,Unknown,2,69.2,21000000
Almaty,Unknown,3,60.2,23500000
Almaty,Unknown,2,66.0,29700000
Almaty,Unknown,3,107.1,38500000
Almaty,Unknown,4,141.5,108247500
Almaty,Unknown,1,40.0,15500000
Almaty,Unknown,3,71.5,32000000
Almaty,Unknown,3,87.0,34000000
Almaty,Unknown,3,62.0,25000000
Almaty,Unknown,2,51.0,11000000
Almaty,Unknown,1,19.2,5900000
Almaty,Unknown,2,66.0,43000000
Almaty,Unknown,3,60.0,21000000
Almaty,Unknown,3,62.0,25000000
Almaty,Unknown,1,40.0,17200000
Almaty,Unknown,2,75.7,28300000
Almaty,Unknown,2,65.4,19500000
Almaty,Unknown,4,157.2,69500000
Almaty,Unknown,4,102.8,32000000
Almaty,Unknown,2,78.0,22000000
Almaty,Unknown,4,85.0,25000000
Almaty,Unknown,3,66.0,18700000
Almaty,Unknown,1,23.0,5300000
Almaty,Unknown,3,62.0,18000000
Almaty,Unknown,5,176.5,37890000
Almaty,Unknown,1,36.3,8300000
Almaty,Unknown,3,107.0,26000000
Almaty,Unknown,4,83.0,16000000
Almaty,Unknown,3,70.0,20000000
Almaty,Unknown,1,35.0,17000000
Almaty,Unknown,3,68.0,18500000
Almaty,Unknown,4,78.8,21500000
Almaty,Unknown,1,36.6,15000000
Almaty,Unknown,3,59.7,18000000
Almaty,Unknown,2,50.0,14000000
Almaty,Unknown,4,140.0,45000000
Almaty,Unknown,2,50.0,13500000
Almaty,Unknown,2,62.0,13600000
Almaty,Unknown,1,40.0,17200000
Almaty,Unknown,3,63.0,20160000
Almaty,Unknown,3,65.5,20305000
Almaty,Unknown,2,46.0,13500000
Almaty,Unknown,1,38.0,17000000
Almaty,Unknown,2,75.0,29000000
Almaty,Unknown,2,46.0,15180000
Almaty,Unknown,1,38.0,12540000
Almaty,Unknown,3,110.3,84379500
Almaty,Unknown,1,39.0,11000000
Almaty,Unknown,3,65.0,33500000
Almaty,Unknown,3,84.0,26500000
Almaty,Unknown,2,71.6,22912000
Almaty,Unknown,3,75.0,35000000
Almaty,Unknown,2,75.0,29900000
Almaty,Unknown,2,52.4,13000000
Almaty,Unknown,1,53.6,18900000
Almaty,Unknown,3,53.0,25000000
Almaty,Unknown,2,58.0,17400000
Almaty,Unknown,3,102.0,43500000
Almaty,Unknown,1,42.0,12000000
Almaty,Unknown,2,54.62,19390100
Almaty,Unknown,1,35.3,17500000
Almaty,Unknown,4,139.3,49000000
Almaty,Unknown,3,100.19,49093100
Almaty,Unknown,2,48.39,23711100
Almaty,Unknown,2,45.12,22108800
Almaty,Unknown,6,272.0,208000000
Almaty,Unknown,3,112.46,55105400
Almaty,Unknown,3,77.5,53000000
Almaty,Unknown,4,118.0,60500000
Almaty,Unknown,2,41.2,9999999
Almaty,Unknown,3,66.0,14700000
Almaty,Unknown,4,62.0,16500000
Almaty,Unknown,2,68.7,21500000
Almaty,Unknown,1,16.0,5000000
Almaty,Unknown,1,16.0,5000000
Almaty,Unknown,1,30.0,11200000
Almaty,Unknown,2,115.0,32000000
Almaty,Unknown,1,15.9,3400000
Almaty,Unknown,2,45.0,10400000
Almaty,Unknown,3,56.0,11000000
Almaty,Unknown,2,44.0,21000000
Almaty,Unknown,1,37.0,11800000
Almaty,Unknown,2,52.0,13900000
Almaty,Unknown,1,42.8,22000000
Almaty,Unknown,2,55.5,14200000
Almaty,Unknown,2,54.0,12500000
Almaty,Unknown,1,30.0,7500000
Almaty,Unknown,3,58.1,16000000
Almaty,Unknown,3,87.0,30600000
Almaty,Unknown,3,71.0,20500000
Almaty,Unknown,2,51.0,17000000
Almaty,Unknown,3,60.1,15500000
Almaty,Unknown,2,40.0,21000000
Almaty,Unknown,6,165.0,57000000
Almaty,Unknown,6,165.0,57000000
Almaty,Unknown,2,52.0,14700000
Almaty,Unknown,2,53.0,13800000
Almaty,Unknown,4,99.0,30000000
Almaty,Unknown,2,42.8,19800000
Almaty,Unknown,2,42.9,21000000
Almaty,Unknown,2,45.0,14000000
Almaty,Unknown,3,62.0,15500000
Almaty,Unknown,2,68.0,20400000
Almaty,Unknown,2,51.9,23000000
Almaty,Unknown,2,80.0,25500000
Almaty,Unknown,1,18.0,4500000
Almaty,Unknown,2,78.0,22800000
Almaty,Unknown,2,45.0,12200000
Almaty,Unknown,3,87.0,30600000
Almaty,Unknown,1,18.0,3200000
Almaty,Unknown,1,18.6,3700000
Almaty,Unknown,2,54.6,19000000
Almaty,Unknown,2,68.2,27000000
Almaty,Unknown,3,58.7,17500000
Almaty,Unknown,3,58.7,17500000
Almaty,Unknown,2,36.0,11000000
Almaty,Unknown,2,60.0,20900000
Almaty,Unknown,2,37.0,9700000
Almaty,Unknown,3,90.0,8000000
Almaty,Unknown,2,40.6,11000000
Almaty,Unknown,1,44.9,13000000
Almaty,Unknown,3,100.0,41000000
Almaty,Unknown,3,130.0,45000000
Almaty,Unknown,2,54.0,18000000
Almaty,Unknown,2,53.6,17500000
Almaty,Unknown,3,58.5,17500000
Almaty,Unknown,1,43.2,20300000
Almaty,Unknown,2,44.4,15000000
Almaty,Unknown,2,51.0,13400000
Almaty,Unknown,2,76.4,38000000
Almaty,Unknown,2,49.4,21500000
Almaty,Unknown,3,70.0,22500000
Almaty,Unknown,1,42.0,13200000
Almaty,Unknown,2,68.0,33000000
Almaty,Unknown,2,48.0,10000000
Almaty,Unknown,1,12.0,3300000
Almaty,Unknown,2,56.1,18000000
Almaty,Unknown,2,51.0,10000000
Almaty,Unknown,4,80.5,20000000
Almaty,Unknown,1,25.5,6000000
Almaty,Unknown,1,28.85,7000000
Almaty,Unknown,2,50.0,15800000
Almaty,Unknown,2,67.6,18500000
Almaty,Unknown,4,140.0,47000000
Almaty,Unknown,3,60.0,15800000
Almaty,Unknown,1,40.0,18000000
Almaty,Unknown,1,32.0,9500000
Almaty,Unknown,4,103.9,35000000
Almaty,Unknown,2,53.0,15700000
Almaty,Unknown,2,47.0,11500000
Almaty,Unknown,3,57.7,16000000
Almaty,Unknown,3,65.7,16000000
Almaty,Unknown,3,65.7,16700000
Almaty,Unknown,2,45.0,8500000
Almaty,Unknown,1,30.2,8000000
Almaty,Unknown,3,67.5,20000000
Almaty,Unknown,3,87.0,30600000
Almaty,Unknown,3,84.0,27000000
Almaty,Unknown,2,39.0,11555000
Almaty,Unknown,2,50.0,17000000
Almaty,Unknown,3,60.0,16000000
Almaty,Unknown,2,60.0,20900000
Almaty,Unknown,2,52.0,12000000
Almaty,Unknown,2,39.0,9000000
Almaty,Unknown,2,46.1,14500000
Almaty,Unknown,2,50.0,14300000
Almaty,Unknown,3,99.5,51000000
Almaty,Unknown,4,142.7,42500000
Almaty,Unknown,3,70.0,20500000
Almaty,Unknown,1,30.0,9500000
Almaty,Unknown,2,42.7,13500000
Almaty,Unknown,1,31.0,9900000
Almaty,Unknown,3,98.9,34000000
Almaty,Unknown,2,68.8,19900000
Almaty,Unknown,2,43.0,19500000
Almaty,Unknown,1,20.0,9000000
Almaty,Unknown,3,67.6,20100000
Almaty,Unknown,1,43.0,13000000
Almaty,Unknown,2,70.8,19900000
Almaty,Unknown,2,54.0,14500000
Almaty,Unknown,2,43.0,9100000
Almaty,Unknown,3,67.5,17000000
Almaty,Unknown,1,29.7,9600000
Almaty,Unknown,2,51.5,15100000
Almaty,Unknown,3,55.1,12600000
Almaty,Unknown,1,38.0,11000000
Almaty,Unknown,3,60.2,27500000
Almaty,Unknown,3,90.0,39000000
Almaty,Unknown,2,50.1,15600000
Almaty,Unknown,3,55.1,12600000
Almaty,Unknown,3,60.0,15600000
Almaty,Unknown,1,30.0,9700000
Almaty,Unknown,2,50.0,13800000
Almaty,Unknown,2,40.0,5800000
Almaty,Unknown,3,66.0,17600000
Almaty,Unknown,2,43.5,11500000
Almaty,Unknown,3,62.0,11400000
Almaty,Unknown,4,153.9,41553000
Almaty,Unknown,4,78.2,21600000
Almaty,Unknown,2,50.0,11200000
Almaty,Unknown,2,56.4,26000000
Almaty,Unknown,2,48.7,13100000
Almaty,Unknown,2,39.1,12000000
Almaty,Unknown,3,49.0,13100000
Almaty,Unknown,3,49.0,13100000
Almaty,Unknown,2,73.2,19764000
Almaty,Unknown,1,41.7,17100000
Almaty,Unknown,2,71.8,19683000
Almaty,Unknown,2,34.0,11000000
Almaty,Unknown,2,64.0,16500000
Almaty,Unknown,1,49.0,37000000
Almaty,Unknown,4,126.6,45576000
Almaty,Unknown,4,123.0,49000000
Almaty,Unknown,3,105.5,28485000
Almaty,Unknown,1,38.0,15500000
Almaty,Unknown,1,38.0,15000000
Almaty,Unknown,1,48.7,15500000
Almaty,Unknown,3,62.0,19500000
Almaty,Unknown,4,78.2,20000000
Almaty,Unknown,3,84.0,45000000
Almaty,Unknown,3,49.0,13100000
Almaty,Unknown,3,88.0,31600000
Almaty,Unknown,3,107.0,25500000
Almaty,Unknown,3,107.0,25500000
Almaty,Unknown,3,65.7,16000000
Almaty,Unknown,3,57.5,17600000
Almaty,Unknown,2,66.0,25600000
Almaty,Unknown,3,85.0,30600000
Almaty,Unknown,3,110.0,38000000
Almaty,Unknown,1,20.0,4400000
Almaty,Unknown,3,85.0,30600000
Almaty,Unknown,3,85.0,30600000
Almaty,Unknown,3,85.0,30600000
Almaty,Unknown,1,18.0,4500000
Almaty,Unknown,1,30.0,13600000
Almaty,Unknown,1,39.2,16500000
Almaty,Unknown,3,82.9,31600000
Almaty,Unknown,4,77.7,23500000
Almaty,Unknown,1,18.0,5000000
Almaty,Unknown,3,80.0,32600000
Almaty,Unknown,2,46.5,11100000
Almaty,Unknown,2,46.5,11100000
Almaty,Unknown,5,129.4,45500000
Almaty,Unknown,2,50.0,14000000
Almaty,Unknown,3,91.0,35600000
Almaty,Unknown,2,48.0,14000000
Almaty,Unknown,2,46.0,11100000
Almaty,Unknown,1,43.0,18600000
Almaty,Unknown,2,44.0,4700000
Almaty,Unknown,3,87.0,30600000
Almaty,Unknown,4,82.0,15000000
Almaty,Unknown,2,48.2,18000000
Almaty,Unknown,3,90.0,40000000
Almaty,Unknown,4,63.0,20000000
Almaty,Unknown,4,78.0,25000000
Almaty,Unknown,2,64.0,36000000
Almaty,Unknown,3,87.0,30600000
Almaty,Unknown,3,61.0,22500000
Almaty,Unknown,3,59.3,16100000
Almaty,Unknown,3,106.0,50000000
Almaty,Unknown,2,52.5,15500000
Almaty,Unknown,2,38.0,12900000
Almaty,Unknown,2,51.7,17000000
Almaty,Unknown,3,70.0,23000000
Almaty,Unknown,1,36.0,9400000
Almaty,Unknown,1,41.0,13500000
Almaty,Unknown,2,45.0,13600000
Almaty,Unknown,3,87.0,30600000
Almaty,Unknown,1,45.0,13000000
Almaty,Unknown,2,51.5,16000000
Almaty,Unknown,2,68.8,27000000
Almaty,Unknown,2,67.0,18000000
Almaty,Unknown,2,45.0,12500000
Almaty,Unknown,3,49.0,13100000
Almaty,Unknown,1,45.0,13000000
Almaty,Unknown,1,29.1,10600000
Almaty,Unknown,2,47.0,15000000
Almaty,Unknown,2,63.2,30700000
Almaty,Unknown,3,87.0,30600000
Almaty,Unknown,3,87.0,30600000
Almaty,Unknown,3,91.0,35600000
Almaty,Unknown,3,60.0,17000000
Almaty,Unknown,2,42.3,17600000
Almaty,Unknown,3,57.0,15500000
Almaty,Unknown,2,52.8,13600000
Almaty,Unknown,3,100.0,44000000
Almaty,Unknown,1,44.9,13000000
Almaty,Unknown,3,64.45,20600000
Almaty,Unknown,3,66.0,17600000
Almaty,Unknown,1,40.2,18300000
Almaty,Unknown,3,49.0,13100000
Almaty,Unknown,2,52.3,25500000
Almaty,Unknown,3,95.7,26500000
Almaty,Unknown,3,68.13,20950000
Almaty,Unknown,2,64.0,19200000
Almaty,Unknown,1,36.0,12800000
Almaty,Unknown,3,95.0,32300000
Almaty,Unknown,2,65.2,36000000
Almaty,Unknown,3,91.0,35600000
Almaty,Unknown,3,49.0,13100000
Almaty,Unknown,3,103.5,29000000
Almaty,Unknown,3,91.0,35600000
Almaty,Unknown,3,60.0,16500000
Almaty,Unknown,1,44.0,20800000
Almaty,Unknown,3,60.0,16000000
Almaty,Unknown,3,55.0,21500000
Almaty,Unknown,1,44.9,13000000
Almaty,Unknown,2,44.0,12100000
Almaty,Unknown,3,60.0,18000000
Almaty,Unknown,3,60.1,14800000
Almaty,Unknown,1,25.2,5470000
Almaty,Unknown,3,71.0,40000000
Almaty,Unknown,2,41.4,11600000
Almaty,Unknown,2,49.7,22000000
Almaty,Unknown,2,49.7,22000000
Almaty,Unknown,2,60.0,21000000
Almaty,Unknown,3,90.1,41600000
Almaty,Unknown,3,60.0,19800000
Almaty,Unknown,3,65.0,19000000
Almaty,Unknown,3,66.0,17600000
Almaty,Unknown,1,40.1,12832000
Almaty,Unknown,3,103.5,28980000
Almaty,Unknown,4,79.5,20600000
Almaty,Unknown,2,52.0,17500000
Almaty,Unknown,3,60.0,11500000
Almaty,Unknown,3,65.0,19000000
Almaty,Unknown,4,84.4,24600000
Almaty,Unknown,2,45.0,13800000
Almaty,Unknown,2,45.0,13800000
Almaty,Unknown,2,45.0,13800000
Almaty,Unknown,3,75.0,30000000
Almaty,Unknown,3,73.7,22000000
Almaty,Unknown,3,61.0,17800000
Almaty,Unknown,2,41.2,10000000
Almaty,Unknown,2,41.2,10000000
Almaty,Unknown,2,41.2,10000000
Almaty,Unknown,4,78.2,20000000
Almaty,Unknown,3,68.0,16600000
Almaty,Unknown,1,38.0,15900000
Almaty,Unknown,1,33.1,9500000
Almaty,Unknown,4,80.7,23600000
Almaty,Unknown,3,55.1,12600000
Almaty,Unknown,3,77.0,32600000
Almaty,Unknown,2,45.0,9500000
Almaty,Unknown,2,45.0,9500000
Almaty,Unknown,2,45.0,9500000
Almaty,Unknown,2,52.1,15000000
Almaty,Unknown,3,98.9,34000000
Almaty,Unknown,2,38.0,9000000
Almaty,Unknown,3,60.9,17800000
Almaty,Unknown,3,60.0,23000000
Almaty,Unknown,1,40.8,18500000
Almaty,Unknown,3,86.6,32000000
Almaty,Unknown,3,86.6,32000000
Almaty,Unknown,2,33.0,8300000
Almaty,Unknown,2,52.1,15600000
Almaty,Unknown,1,40.1,13300000
Almaty,Unknown,3,72.9,23600000
Almaty,Unknown,2,49.9,11000000
Almaty,Unknown,2,37.0,10600000
Almaty,Unknown,2,58.0,12500000
Almaty,Unknown,2,50.0,12000000
Almaty,Unknown,3,74.9,26100000
Almaty,Unknown,3,67.6,20100000
Almaty,Unknown,3,60.1,14800000
Almaty,Unknown,2,46.0,18500000
Almaty,Unknown,1,38.2,10300000
Almaty,Unknown,3,92.0,30000000
Almaty,Unknown,2,50.0,12000000
Almaty,Unknown,3,87.3,25600000
Almaty,Unknown,4,80.2,23500000
Almaty,Unknown,2,50.0,12200000
Almaty,Unknown,2,66.1,19000000
Almaty,Unknown,2,64.0,23500000
Almaty,Unknown,3,77.2,250000000
Almaty,Unknown,3,61.0,19500000
Almaty,Unknown,3,84.9,35600000
Almaty,Unknown,3,65.0,32000000
Almaty,Unknown,2,50.0,14000000
Almaty,Unknown,2,59.0,19500000
Almaty,Unknown,2,45.0,13500000
Almaty,Unknown,3,71.4,20000000
Almaty,Unknown,3,71.4,20000000
Almaty,Unknown,2,60.0,22200000
Almaty,Unknown,4,90.0,22700000
Almaty,Unknown,2,59.9,21900000
Almaty,Unknown,2,50.0,12000000
Almaty,Unknown,2,45.0,19500000
Almaty,Unknown,2,43.6,12100000
Almaty,Unknown,2,64.0,23500000
Almaty,Unknown,2,39.0,21500000
Almaty,Unknown,2,54.0,18000000
Almaty,Unknown,2,49.0,12500000
Almaty,Unknown,3,60.0,18400000
Almaty,Unknown,2,42.0,9800000
Almaty,Unknown,2,52.0,20000000
Almaty,Unknown,2,73.3,38000000
Almaty,Unknown,2,54.0,16000000
Almaty,Unknown,2,71.0,25500000
Almaty,Unknown,2,51.7,17000000
Almaty,Unknown,1,52.0,21000000
Almaty,Unknown,2,58.0,12500000
Almaty,Unknown,1,30.0,15000000
Almaty,Unknown,2,71.4,32500000
Almaty,Unknown,1,52.0,19500000
Almaty,Unknown,3,65.0,25000000
Almaty,Unknown,2,44.0,11800000
Almaty,Unknown,2,75.0,30000000
Almaty,Unknown,2,49.0,8900000
Almaty,Unknown,2,61.0,19500000
Almaty,Unknown,1,40.0,14000000
Almaty,Unknown,3,67.0,23000000
Almaty,Unknown,1,30.0,10600000
Almaty,Unknown,2,69.2,24000000
Almaty,Unknown,3,66.0,17600000
Almaty,Unknown,1,37.0,10400000
Almaty,Unknown,2,63.0,20000000
Almaty,Unknown,3,60.0,16600000
Almaty,Unknown,1,45.0,13000000
Almaty,Unknown,1,20.0,7500000
Almaty,Unknown,3,70.0,20500000
Almaty,Unknown,2,61.0,15300000
Almaty,Unknown,1,31.0,10000000
Almaty,Unknown,3,91.0,35600000
Almaty,Unknown,2,44.5,19900000
Almaty,Unknown,3,77.7,24100000
Almaty,Unknown,3,80.0,43600000
Almaty,Unknown,3,61.6,19000000
Almaty,Unknown,3,80.0,43600000
Almaty,Unknown,1,40.0,12500000
Almaty,Unknown,2,69.7,35000000
Almaty,Unknown,2,67.2,30000000
Almaty,Unknown,3,60.0,19800000
Almaty,Unknown,3,60.0,19000000
Almaty,Unknown,1,45.0,13000000
Almaty,Unknown,3,75.0,30600000
Almaty,Unknown,2,70.0,31000000
Almaty,Unknown,3,70.0,25000000
Almaty,Unknown,3,67.3,17400000
Almaty,Unknown,1,45.0,13000000
Almaty,Unknown,3,96.0,46600000
Almaty,Unknown,2,68.13,21500000
Almaty,Unknown,3,62.0,17000000
Almaty,Unknown,1,18.0,7000000
Almaty,Unknown,3,70.0,21500000
Almaty,Unknown,2,66.0,25000000
Almaty,Unknown,3,60.0,16600000
Almaty,Unknown,3,68.0,24700000
Almaty,Unknown,1,35.0,11500000
Almaty,Unknown,3,60.0,15100000
Almaty,Unknown,2,38.0,9500000
Almaty,Unknown,3,64.5,17500000
Almaty,Unknown,1,40.0,18000000
Almaty,Unknown,3,103.74,31122000
Almaty,Unknown,1,38.8,10000000
Almaty,Unknown,3,62.0,20500000
Almaty,Unknown,3,59.0,17900000
Almaty,Unknown,3,77.0,24500000
Almaty,Unknown,1,41.0,14000000
Almaty,Unknown,1,43.0,14500000
Almaty,Unknown,2,50.0,13900000
Almaty,Unknown,2,42.0,19500000
Almaty,Unknown,1,37.0,14800000
Almaty,Unknown,3,60.5,20000000
Almaty,Unknown,2,46.0,14000000
Almaty,Unknown,2,51.7,14500000
Almaty,Unknown,3,68.0,16600000
Almaty,Unknown,3,70.0,17300000
Almaty,Unknown,3,65.0,18500000
Almaty,Unknown,3,70.0,30600000
Almaty,Unknown,2,43.3,10000000
Almaty,Unknown,2,65.0,25200000
Almaty,Unknown,3,65.9,18800000
Almaty,Unknown,3,75.0,26100000
Almaty,Unknown,2,45.0,9500000
Almaty,Unknown,4,75.0,20500000
Almaty,Unknown,4,80.0,23500000
Almaty,Unknown,3,91.0,35600000
Almaty,Unknown,4,80.7,23300000
Almaty,Unknown,1,44.9,13000000
Almaty,Unknown,3,49.0,13100000
Almaty,Unknown,2,62.0,19000000
Almaty,Unknown,2,52.0,16000000
Almaty,Unknown,3,80.0,43600000
Almaty,Unknown,4,78.0,21600000
Almaty,Unknown,3,92.0,52000000
Almaty,Unknown,3,66.0,17600000
Almaty,Unknown,2,58.1,17600000
Almaty,Unknown,2,53.0,13600000
Almaty,Unknown,3,112.0,43000000
Almaty,Unknown,1,29.0,8800000
Almaty,Unknown,2,42.0,17600000
Almaty,Unknown,3,72.0,23000000
Almaty,Unknown,3,70.0,20600000
Almaty,Unknown,1,29.0,10600000
Almaty,Unknown,2,42.0,9800000
Almaty,Unknown,2,64.0,26000000
Almaty,Unknown,3,113.0,62600000
Almaty,Unknown,2,51.0,16600000
Almaty,Unknown,1,45.0,13000000
Almaty,Unknown,2,39.2,6000000
Almaty,Unknown,2,43.0,16100000
Almaty,Unknown,2,58.9,31000000
Almaty,Unknown,2,70.0,21000000
Almaty,Unknown,3,82.0,39900000
Almaty,Unknown,4,77.4,17500000
Almaty,Unknown,2,56.0,17500000
Almaty,Unknown,1,44.97,14500000
Almaty,Unknown,1,46.0,23000000
Almaty,Unknown,3,60.7,18000000
Almaty,Unknown,3,68.8,24000000
Almaty,Unknown,4,76.4,23000000
Almaty,Unknown,2,53.0,16000000
Almaty,Unknown,4,78.2,21600000
Almaty,Unknown,2,74.0,35000000
